section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
1,"Casa com 4 dormitórios à venda, 267 m² por R$ 1.850.000,00 - Eusébio - Eusébio/CE",casa,1.850.000,4,5,267,,Eusébio,,23 de ago 12:38
2,"Casa com 2 dormitórios à venda, 90 m² por R$ 230.000,00 - Passaré - Fortaleza/CE",casa,230.000,2,3,90,1,Fortaleza, Passaré,23 de ago 12:34
3,Duplex com 4 suites prox ao shopping Eusebio com amplo terreno,casa,850.000,4,4,136,,Eusébio,,23 de ago 12:33
4,Mansão de esquina no Vert Natureza Condominio no coração do Eusebio,casa,4.200.002,4,4,390,,Eusébio,,23 de ago 12:33
5,"Condomínio Fechado para Venda em Caucaia, Tabuba, 4 dormitórios, 1 suíte, 3 banheiros, 1 v",casa,2.100.000,4,3,128,1,Caucaia, Tabuba,23 de ago 12:32
6,"Casa com 2 dormitórios à venda, 100 m² por R$ 260.000,00 - Arvoredo - Fortaleza/CE",casa,260.000,2,1,100,,Fortaleza, Mondubim,23 de ago 12:30
7,Casa,casa,75.000,,,,,Fortaleza, Genibaú,23 de ago 12:24
8,"Casa Duplex no montese, não aceito troca, Documento so de compra e venda.",casa,115.000,3,3,,,Fortaleza, Montese,23 de ago 12:09
9,Pechincha Casa Aldeota,casa,470.000,4,2,254,1,Fortaleza, Centro,23 de ago 11:47
10,Casa dúplex,casa,350.000,3,2,,,Fortaleza, Planalto Ayrton Senna,23 de ago 11:44
11,Duplex de alto padrão com amplo espaço para piscina na Cidade Alpha,casa,1.200.012,3,3,175,,Eusébio,,23 de ago 11:42
12,CASA À VENDA NA PRAINHA DO CANTO VERDE,casa,120.000,4,3,1360,,Beberibe,,23 de ago 11:41
13,"Casa com 5 dormitórios à venda, 402 m² por R$ 1.200.000 - Cumbuco - Caucaia/CE",casa,1.200.000,5,5,402,,Caucaia, Cumbuco,23 de ago 11:25
14,"Casa com 2 dormitórios à venda, 63 m² por R$ 180.000 - Eusébio - Eusébio/CE",casa,180.000,2,2,64,,Eusébio,,23 de ago 11:25
15,"Casa com 3 dormitórios à venda, 130 m² por R$ 399.000,00 - Urucunema - Eusébio/CE",casa,399.000,3,3,131,,Eusébio,,23 de ago 11:24
16,"Casa com 3 dormitórios à venda, 104 m² por R$ 455.000 - Urucunema - Eusébio/CE",casa,455.000,3,3,104,,Eusébio,,23 de ago 11:24
17,Casa parcelada no boleto,casa,200.000,2,2,90,,Fortaleza, Dionisio Torres,23 de ago 11:16
18,Casa para venda na praia da tabuba caucaia,casa,360.000,3,3,688,,Caucaia, Tabuba,23 de ago 11:07
19,Oportunidade de casa porteira fechada no Eusébio em excelente bairro,casa,800.049,3,5,175,,Eusébio,,23 de ago 10:52
20,Sua Mansão Privativa de Esquina com Acabamento Premium no Alphaville Ceará,casa,3.400.034,5,5,432,,Eusébio,,23 de ago 10:52
21,Casa de esquina com piscina e móveis projetados no Alphaville Eusébio,casa,2.500.125,4,4,300,,Eusébio,,23 de ago 10:52
22,"Casa com 3 dormitórios à venda, 149 m² por R$ 670.000 - Mangabeira - Eusébio/CE",casa,670.000,3,4,150,,Eusébio,,23 de ago 10:52
23,Casa Mobliada no Porto das Dunas,casa,3.500.000,5,5,372,,Aquiraz,,23 de ago 10:50
24,"Residencial multifamiliar no Metrópole, Caucaia",casa,250.000,5,3,200,1,Caucaia, Arianópolis (Jurema),23 de ago 10:45
25,Vende-se duplex,casa,270.000,5,3,,,Fortaleza, Planalto Ayrton Senna,23 de ago 10:45
26,"Casa plana 3 quartos, muito espaçosa!",casa,400.000,3,2,150,,Fortaleza, Serrinha,23 de ago 10:43
27,Apartamento na Parangaba (Cód0134),casa,579.233,3,3,96,,Fortaleza, Parangaba,23 de ago 10:40
28,Casa com terreno 16x170,casa,300.000,,,,,Fortaleza, Jangurussu,23 de ago 10:36
29,"Casa em Messejana, Atrás do Shopping Messejana",casa,500.000,4,3,200,,Fortaleza, Messejana,23 de ago 10:23
30,Casa 4 quartos,casa,180.000,4,1,640,,Fortaleza, Pedras,23 de ago 10:23
31,Vendo uma Casa 200mil,casa,200.000,2,1,110,,Fortaleza, Siqueira,23 de ago 10:23
32,Casa Plana 3 Quartos 2 banheiros - Jari Maracanaú,casa,99.990,3,2,71,,Fortaleza, Parque Manibura,23 de ago 10:23
33,CASA NA COLÔNIA ( PECEM ) OPORTUNIDADE,casa,320.000,4,5,1,,Fortaleza, Bom Jardim,23 de ago 10:22
34,Casa em Horizonte ceara,casa,35.000,,,,,Fortaleza, Engenheiro Luciano Cavalcante,23 de ago 10:22
35,Casa plana,casa,150.000,2,1,120,1,Maracanaú, Pajuçara,23 de ago 10:10
36,Casa no Porto das Dunas - 270m²,casa,799.990,4,5,270,,Aquiraz,,23 de ago 10:10
37,Casa Duplex - 100.1m² no Eusébio,casa,385.000,3,3,101,,Eusébio,,23 de ago 09:55
38,Casa duplex 244m² - Aquiraz,casa,,4,4,244,,Aquiraz,,23 de ago 09:48
39,Casa Duplex - 225m² no Eusébio,casa,950.000,3,4,225,,Eusébio, Coité,23 de ago 09:39
40,Casa,casa,170.000,3,5,144,,São Gonçalo do Amarante, Pecém,23 de ago 09:34
41,"Casa plana linda com paisagismo, varanda gourmet e arquitetuta moderna no Eusébio",casa,470.058,3,3,100,,Eusébio,,23 de ago 09:31
42,"Casa para venda, 2 quarto(s), Planalto Ayrton Senna, Fortaleza - CA26",casa,239.000,2,2,70,1,Fortaleza, Planalto Ayrton Senna,23 de ago 01:47
43,"Casa para venda, 3 quarto(s), Luzardo Viana, Maracanaú - CA27",casa,440.000,3,4,131,,Maracanaú, Luzardo Viana,23 de ago 01:47
44,"Casa com 3 dormitórios à venda, 211 m² por R$ 1.290.000,00 - Parangaba - Fortaleza/CE",casa,1.290.000,3,4,211,,Fortaleza, Parangaba,23 de ago 01:33
45,"Casa com 4 dormitórios à venda, 165 m² por R$ 398.000,00 - Passaré - Fortaleza/CE",casa,398.000,4,3,165,,Fortaleza, Passaré,23 de ago 01:33
46,"Casa com 6 dormitórios à venda, 400 m² por R$ 850.000 - Montese - Fortaleza/CE",casa,850.000,5,4,400,,Fortaleza, Montese,23 de ago 01:33
47,Excelente Oportunidade! - Chácara em Mulungu,casa,400.000,5,5,162,,Mulungu,,23 de ago 00:53
48,"Casa em Condomínio no GUAJERÚ - R$ 160.000,00",casa,160.000,2,2,56,1,Fortaleza, Guajeru,23 de ago 00:52
49,"Casa Plana, 195m², Lote 16x33 (528m²), 4 dormitórios (2 suítes), Fortaleza/CE",casa,845.000,4,3,195,,Fortaleza, Vicente Pinzon,23 de ago 00:46
50,"CarCond. Carmel Design, Casa Duplex, 225m² - José de Alencar, Fortaleza/CE.",casa,1.389.000,3,5,225,,Fortaleza, José de Alencar,23 de ago 00:29
1,"CarCond. Carmel Design, Casa Duplex, 225m² - José de Alencar, Fortaleza/CE.",casa,1.389.000,3,5,225,,Fortaleza, José de Alencar,23 de ago 00:29
2,Casa com 3 quartos no Meireles,casa,1.900.000,3,2,350,,Fortaleza, Meireles,23 de ago 00:21
3,Condomínio Grand Trianom,casa,670.000,4,4,135,,Fortaleza, Sapiranga-Coité,22 de ago 23:39
4,"Casa Duplez à venda | 296,72 m² | Condomínio Grand Boulevard | Bairro Centro | Eusébio (CE",casa,1.360.000,3,4,297,,Eusébio,,22 de ago 23:38
5,"CASA RESIDENCIAL em SENADOR POMPEU - CE, Cohab",casa,140.621,3,2,180,,Senador Pompeu,,22 de ago 23:36
6,"CASA RESIDENCIAL em MARACANAÚ - CE, BOA VISTA",casa,137.300,3,2,168,,Maracanaú, Boa Vista,22 de ago 23:34
7,Casa 3 quartos com suíte à venda no Sublime Eusébio - CE,casa,399.000,3,2,90,,Eusébio,,22 de ago 23:20
8,"Casa 4 quartos com suíte à venda em condomínio no Mykonos Residence, Eusebio - CE",casa,492.000,4,3,125,,Eusébio, Coité,22 de ago 23:18
9,"Casa 4 quartos com suíte à venda no condomínio Van Gogh, Eusébio - CE",casa,810.000,4,4,154,,Eusébio,,22 de ago 23:13
10,"Casa 4 quartos com suíte à venda no Solar Residence, Eusébio - CE",casa,669.000,4,4,158,,Eusébio,,22 de ago 23:11
11,"Casa 3 quartos com suíte à venda em condomínio no Reserva Precabura, Eusébio - CE",casa,409.000,3,3,103,1,Eusébio, Precabura,22 de ago 23:09
12,"Casa 3 quartos com suíte à venda no condomínio Paraíso da Lagoa, Eusebio - CE",casa,450.000,3,3,115,1,Eusébio, Precabura,22 de ago 23:09
13,"Casa 4 quartos com suíte em condomínio no Oliva residence, Fortaleza - CE",casa,820.000,4,4,152,,Fortaleza, Jardim das Oliveiras,22 de ago 23:08
14,"Casa 4 quartos com suíte em condomínio à venda no Jazz Exclusive, Timbu - CE",casa,759.900,4,4,144,,Eusébio,,22 de ago 23:07
15,"Casa com 3 dormitórios à venda, 174 m² por R$ 350.000,00 - Benfica - Fortaleza/CE",casa,350.000,3,3,174,1,Fortaleza, Benfica,22 de ago 22:35
16,Casa à venda no bairro da Maraponga,casa,250.000,3,2,157,,Fortaleza, Jardim Cearense,22 de ago 22:32
17,Sitio casa em Paracuru,casa,600.000,4,5,250,,Paracuru,,22 de ago 22:32
18,"Casa com 2 dormitórios à venda, 80 m² por R$ 320.000,00 - Jereissati I - Maracanaú/CE",casa,320.000,2,2,80,,Maracanaú, Jereissati I,22 de ago 22:30
19,"Casa com 3 dormitórios à venda, 120 m² por R$ 350.000,00 - Parque Dois Irmãos - Fortaleza/",casa,350.000,3,3,120,,Fortaleza, Parque Dois Irmãos,22 de ago 22:30
20,Casa bonita tem gente feliz dentro,casa,410.004,3,3,99,,Eusébio,,22 de ago 22:27
21,Casa de alto padrão super moderna com 4 suites na Cidade Alpha,casa,1.890.007,4,4,260,,Eusébio,,22 de ago 22:27
22,"Casa excepcional, a melhor do bairro",casa,430.023,3,,,,Eusébio,,22 de ago 22:27
23,Casa diferenciada no Terras Alphaville com espaço superior extra,casa,1.800.079,4,4,263,,Eusébio,,22 de ago 22:27
24,Casa no Eusébio,casa,190.000,3,2,150,,Eusébio, Guaribas,22 de ago 22:18
25,Cajazeiras - Casa Duplex Nova Alto Padrão de 04 Suítes e 04 Vagas,casa,750.000,4,5,165,,Fortaleza, Cajazeiras,22 de ago 22:13
26,Condomínio Jardins do Lago Eusébio,casa,1.100.000,4,4,180,,Eusébio,,22 de ago 22:04
27,Casa plana à venda no bairro São Bento.,casa,400.000,3,3,107,,Fortaleza, São Bento,22 de ago 22:00
28,Casa plana à venda no bairro São Bento.,casa,295.000,3,2,82,,Fortaleza, São Bento,22 de ago 22:00
29,Repasso Linda Casa na Pavuna !! Excelente Localização,casa,67.000,2,2,,,Fortaleza, Mondubim,22 de ago 21:54
30,ALTO PADRÃO VERANA,casa,1.390.000,4,3,,,Fortaleza, Pedras,22 de ago 21:53
31,"Repasso Casa de Alameda no Condomínio Moradas buquês ,Sem Burocracia!!",casa,80.000,2,1,,,Pacatuba, Senador Carlos Jereissati,22 de ago 21:52
32,Repasso Casa em Itaitinga Excelente Localização!!!,casa,38.000,2,2,,,Fortaleza, Mondubim,22 de ago 21:49
33,Casa plana nova e moderna com pé direito alto no Cidade Verde,casa,380.038,3,3,120,,Eusébio,,22 de ago 21:42
34,Casa plana no Alpha Eusébio a venda como porteira fechada,casa,1.850.000,4,4,228,,Eusébio,,22 de ago 21:42
35,Vende- se casa duplex,casa,150.000,2,2,80,,Fortaleza, Demócrito Rocha,22 de ago 21:09
36,Vendo casa em ótima localização granja Lisboa,casa,160,5,2,198,,Caucaia, Marechal Rondon (Jurema),22 de ago 21:07
37,Vendo casa em Cascavel,casa,120.000,3,3,,,Cascavel,,22 de ago 20:52
38,"Casa disponível no centro de Eusébio, fino acabamento",casa,460.046,3,3,104,,Eusébio,,22 de ago 20:25
39,Casa no Eusébio novinha e com amplo espaço para piscina,casa,560.006,3,3,110,,Eusébio,,22 de ago 20:25
40,CONDOMINIO POTINARA _Casa Duplex _ Casa em Condomínio no Eusébio,casa,870.000,3,4,180,,Eusébio, Coité,22 de ago 20:08
41,Casa grande para vender logo !,casa,180.000,3,2,200,,Caucaia, Parque Soledade,22 de ago 19:41
42,Duplex de alto padrão em localização incrivel no Eusebio,casa,580.123,3,3,111,,Eusébio,,22 de ago 19:38
43,Essa casa tem tudo para o seu bem estar,casa,395.016,3,3,150,,Eusébio,,22 de ago 19:38
44,Casa plana no Eusébio com projeto super moderno,casa,449.869,3,3,110,,Eusébio,,22 de ago 19:38
45,Casa com 3 quartos à venda em Cidade Dos Funcionários - CE,casa,600.000,3,5,181,,Fortaleza, Cidade dos Funcionários,22 de ago 19:20
46,CASA COM 5 DORMITÓRIOS A VENDA NA PRAIA DA CAPONGA POR R$189.000,casa,189.000,5,4,,,Cascavel,,22 de ago 19:13
47,"Casa duplex - 3,5 x 23 m² - Demócrito rocha",casa,150.000,2,2,8050,1,Fortaleza, Demócrito Rocha,22 de ago 19:00
48,Vendo dúplex,casa,70.000,2,2,,,Fortaleza, Floresta,22 de ago 18:59
49,casa no Autran Nunes,casa,210.000,3,3,140,1,Fortaleza, Autran Nunes,22 de ago 18:55
50,Casa canindezinho,casa,120.000,2,1,45,,Fortaleza, Canindezinho,22 de ago 18:55
1,Casa canindezinho,casa,120.000,2,1,45,,Fortaleza, Canindezinho,22 de ago 18:55
2,Casa com piscina e hidro e uma fachada incrivel na Cidade Alpha,casa,1.790.077,4,4,276,,Eusébio,,22 de ago 18:49
3,Duplex em condominio com rooftop em excelente localização em Aquiraz,casa,841.014,3,3,178,,Eusébio,,22 de ago 18:49
4,Casa na Cidade Alpha Ceará porteira fechada com energia solar,casa,3.000.300,4,4,369,,Eusébio,,22 de ago 18:49
5,Repasse casa ! 2 suítes! Região da grande messejana,casa,54.900,2,2,80,,Fortaleza, Pedras,22 de ago 18:21
6,Casa duplex na Vila Manoel Sátiro,casa,195.000,3,2,112,1,Fortaleza, Manoel Sátiro,22 de ago 18:10
7,Vende se duplex bairro João XXIII com 2 pontos comerciais.,casa,850.000,4,5,540,,Fortaleza, João XXIII,22 de ago 18:03
8,OPORTUNIDADE !!! DUPLEX EM CONDOMÍNIO PORTEIRA FECHADA !!!,casa,1.100.000,3,5,215,,Eusébio,,22 de ago 17:59
9,Casa a venda próximo ao shopping Rio Mar Kennedy,casa,59,,,,,Fortaleza, Cocó,22 de ago 17:58
10,"Casa Padre Anchieta, Trairi,Ce",casa,70.000,2,2,132,1,Trairi,,22 de ago 17:40
11,Vendo Casa Duplex no Bairro Padre Andrade,casa,250.000,4,2,180,,Fortaleza, Padre Andrade,22 de ago 17:37
12,Venda de Imóvel,casa,200.000,3,2,,,Fortaleza, Montese,22 de ago 17:24
13,Apartamento no Maracanaú 2 quartos,casa,60.000,2,1,,,Maracanaú, Timbó,22 de ago 17:18
14,"Casa para Venda em Fortaleza, São João do Tauape, 4 dormitórios, 3 suítes, 2 banheiros, 1",casa,200.000,4,2,210,1,Fortaleza, Mondubim,22 de ago 16:52
15,Imóvel a venda,casa,180.000,2,2,90,1,Fortaleza, Montese,22 de ago 16:35
16,Imóvel para venda 700 m2 com 7 quartos,casa,1.750.000,5,5,700,,Fortaleza, Engenheiro Luciano Cavalcante,22 de ago 16:18
17,Casa grande e espaçosa com lote ao lado em Guaraciaba do norte ce,casa,175.000,3,3,682,,Guaraciaba do Norte,,22 de ago 16:12
18,Vendo e troco por moto.,casa,30.000,,,,,Pacatuba, Pracinha,22 de ago 16:12
19,Excelente Casa 03 quartos sendo um deles Suítes. (85) 9 9987.0449,casa,490.000,3,3,,,Fortaleza, Cidade dos Funcionários,22 de ago 16:11
20,casa padrao Eusébio,casa,28.500,3,3,390,,Eusébio, Coaçu,22 de ago 16:08
21,linda casa plana com 3 suites e deck gourmet nova na Sapiranga,casa,469.900,3,4,120,,Fortaleza, Edson Queiroz,22 de ago 16:03
22,"Duplex de esquina com 5 suites, escritorio e moveis projetados na Cidade Alpha",casa,1.850.018,5,5,260,,Eusébio,,22 de ago 15:59
23,Mansão no Eusébio em rua privativa padrão Alphaville,casa,999.900,4,4,192,,Eusébio,,22 de ago 15:44
24,Sobrado para venda possui 120 metros quadrados com 3 quartos em Amador - Eusébio - CE,casa,490.000,3,3,120,,Eusébio,,22 de ago 15:40
25,casa no eusebio coaçu,casa,26.000,3,3,450,,Eusébio, Coaçu,22 de ago 15:26
26,"Casa, Alphaville Ceará Terras, 04 suítes.",casa,1.699.000,4,4,258,,Eusébio, Cidade Alpha,22 de ago 15:21
27,"Casa, Dunas, 03 suítes.",casa,2.690.000,3,5,265,,Fortaleza, Praia do Futuro II,22 de ago 15:20
28,"Casa, Centro do Eusébio, 03 suítes.",casa,1.590.000,3,3,330,,Eusébio,,22 de ago 15:20
29,Casa a venda no Montese!,casa,550.000,2,2,260,1,Fortaleza, Vila União,22 de ago 15:20
30,"Casa, Alphaville Fortaleza, 04 suítes.",casa,2.500.000,4,5,330,,Fortaleza, Lagoa Redonda,22 de ago 15:20
31,"Casa, Alphaville Fortaleza, 04 suítes",casa,3.500.000,4,4,350,,Fortaleza, Lagoa Redonda,22 de ago 15:19
32,"Casa, Alphaville Fortaleza, 05 quartos.",casa,4.490.000,5,5,450,,Fortaleza, Lagoa Redonda,22 de ago 15:19
33,"Casa, Ocupado, Missão Velha / CE (32% abaixo da avaliação)",casa,150.000,2,2,135,,Missão Velha, Centro,22 de ago 15:11
34,Sobrado para venda com 100 metros quadrados com 3 quartos em Centro - Eusébio - CE,casa,499.000,3,3,100,,Eusébio,,22 de ago 15:10
35,Casa plana com 3 suites no bairro Urucunema Eusébio,casa,1.050.000,3,4,180,,Eusébio, Urucunema,22 de ago 15:09
36,casa alto padrao no Eusébio,casa,45.600,4,4,360,,Eusébio, Coaçu,22 de ago 15:08
37,Vendo casa no Jardim jatobá,casa,50.000,2,1,,,Fortaleza, Siqueira,22 de ago 15:08
38,casa alto padrao no Eusébio luk,casa,57.800,3,3,580,,Eusébio, Coaçu,22 de ago 15:07
39,Casa situada em Caucaia,casa,275.000,2,1,57,1,Caucaia, Parque Guadalajara (Jurema),22 de ago 15:07
40,casa no Eusébio luk,casa,35.800,3,3,390,,Eusébio, Coaçu,22 de ago 15:07
41,casa no aquiraz luk12,casa,28.500,3,3,290,,Aquiraz,,22 de ago 15:07
42,Vende Casas Condominio Sitio Asa Branca Messejana,casa,150.000,3,2,64260,1,Fortaleza, Paupina,22 de ago 14:59
43,Vendo casa em Dourado Horizonte watts *,casa,10.000,2,1,70,,Horizonte, Centro,22 de ago 14:47
44,Casa em Paracuru-CE,casa,370.000,3,3,273,,Paracuru,,22 de ago 14:45
45,Lançamento duplex no Eusébio de casa com amplo terreno 3 suites,casa,520.024,3,3,133,,Eusébio,,22 de ago 14:30
46,Casa no Eusébio,casa,270.000,3,2,130,,Eusébio,,22 de ago 14:29
47,Imóvel que oferece conforto e localização estratégica frente praça na Cidade Alpha,casa,3.400.340,5,5,432,,Eusébio,,22 de ago 13:56
48,Duplex em Guaramiranga,casa,240.000,2,2,,,Guaramiranga,,22 de ago 13:54
49,"SI: Casa pelo Minha Casa Minha Vida, no bairro Ancuri, próximo a Messejana, 2 quartos, 2 b",casa,188.000,2,2,86,,Fortaleza, Ancuri,22 de ago 13:54
50,GE-Casa para venda com 3 quartos em Barrocão/Jorge figueiredo - Itaitinga - CE,casa,215.000,3,3,87,1,Itaitinga, Barrocão,22 de ago 13:42
1,GE-Imóvel para venda com 2 quartos NO BAIRRO ANCURI - Itaitinga - CE,casa,188.000,2,2,82,1,Itaitinga, Ancuri,22 de ago 13:38
2,"GE-Casa para venda com 2 quartos em Gereraú , com possibilidade de entrada ZERO- Itaiting",casa,150.000,2,1,80,1,Gereraú, Itaitinga,22 de ago 13:35
3,"Casa em condomínio para venda, 3 quarto(s), Jaçanaú, Maracanaú - CA31",casa,294.900,3,2,107,,Maracanaú, Jaçanaú,22 de ago 13:33
4,Casa com 3 quarto(s) no Loteamento Moradas da Boa Vizinhança - CA32,casa,259.000,3,3,72,,Pacatuba, Senador Carlos Jereissati,22 de ago 13:33
5,Casa Duplex com 4 quartos e moveis fixos porjetados no Eusébio!,casa,449.000,4,3,130,,Eusébio, Encantada,22 de ago 13:30
6,Casa Presidente Kennedy,casa,400.000,3,2,128,,Fortaleza, Presidente Kennedy,22 de ago 13:29
7,"SI: Casa na melhor localização do bairro Pedras, próx ao supermercado Ismael, 2 quartos, 2",casa,203.000,2,2,87,,Fortaleza, Pedras,22 de ago 13:28
8,"TENHO VÁRIAS CASA DE REPASSE NO MORAS, PARQUE , BOSQUE, PETALAS ETC...",casa,55.000,2,2,60,,Pacatuba, Senador Carlos Jereissati,22 de ago 13:27
9,"SI: Casa pelo Minha Casa Minha Vida, 2 quartos, 2 banheiros, a 15 minutos de Messejana",casa,185.000,2,2,84,,Fortaleza, Pedras,22 de ago 13:26
10,"SI: Entrada a partir de R$ 5 mil, casa pelo Minha Casa Minha Vida, 2 quartos, próx a Messe",casa,175.000,2,2,79,,Fortaleza, Pedras,22 de ago 13:24
11,"SI: Casa com entrada zero pelo Minha Casa Minha Vida, a 15 minutos de Messejana, 2 quartos",casa,160.000,2,1,70,1,Fortaleza, Pedras,22 de ago 12:43
12,Casa para vender,casa,34.000,2,1,80,,Russas,,22 de ago 12:37
13,"Lindo sobrado,117m², 3 quartos, suites , lazer completo, a 2 quadras da praia .",casa,950.000,3,5,117,,Fortaleza, Praia do Futuro II,22 de ago 12:37
14,Casa em rua privativa no Eusébio plana ou duplex,casa,605.000,3,3,135,,Eusébio,,22 de ago 12:37
15,? CASA 3Q- IMPERDÍVEL. MORE NO QUE É SEU ?,casa,185.000,3,2,93,,Fortaleza, Sapiranga-Coité,22 de ago 12:32
16,Casa plana com 3 suites na Cidade Alpha,casa,1.270.000,3,3,193,,Eusébio, Cidade Alpha,22 de ago 12:28
17,Vendo casa com 5 suítes e 265m²,casa,899.000,5,5,270,,Fortaleza, Cidade dos Funcionários,22 de ago 12:08
18,CASA NA SABIAGUABA,casa,190.000,3,2,120,,Eusébio, Cararu,22 de ago 11:54
19,casa eusebio,casa,25.600,3,3,390,,Eusébio, Coaçu,22 de ago 11:52
20,Oportunidade Vendo ou troco,casa,30.000,,,,,Maracanaú, Jarí,22 de ago 11:48
21,Apartamento a venda,casa,30.000,2,1,50,,Fortaleza, Parque Manibura,22 de ago 11:48
22,Duplex novo no Jardins do Lago com 4 suites + piscina,casa,1.350.000,4,4,220,,Eusébio,,22 de ago 11:44
23,CASA PLANA TERRAS ALPHAVILLE CEARA 02,casa,1.100.000,3,4,200,,Eusébio, Cidade Alpha,22 de ago 11:40
24,Casa á venda!,casa,450.000,3,3,840,,Guaramiranga,,22 de ago 11:38
25,Casa com terreno 16x25 loteamento cidade nova Jaguaribe CE,casa,70.000,2,1,74,,Jaguaribe,,22 de ago 11:35
26,"Vendo casa duplex, Direto C/ Proprietário",casa,290.000,4,3,91,,Aquiraz,,22 de ago 11:21
27,Casa no boleto,casa,250.000,2,2,98,,Fortaleza, Parangaba,22 de ago 11:20
28,Casa no Eusebio,casa,190.000,2,1,90,,Eusébio, Centro,22 de ago 11:16
29,casa no eusebio luk,casa,23.600,3,3,250,,Eusébio, Coaçu,22 de ago 11:13
30,BELÍSSIMA CASA DUPLEX VILLAGE MONTE PRINCE,casa,245.000,2,1,60,1,Fortaleza, Prefeito José Walter,22 de ago 11:10
31,casa no eusebio (luk),casa,30.600,3,3,369,,Eusébio, Coaçu,22 de ago 11:08
32,casa em coaçu luk,casa,28.900,3,3,290,,Eusébio, Coaçu,22 de ago 11:00
33,Casa plana,casa,40.000,,,,,Eusébio, Coaçu,22 de ago 10:57
34,Excelente Duplex No Passaré,casa,580.000,3,3,,,Fortaleza, Passaré,22 de ago 10:57
35,Casa com piscina Parcelado,casa,220.000,2,2,140,,Aquiraz,,22 de ago 10:54
36,casa no eusebio coaçu,casa,48.600,3,3,250,,Eusébio, Coaçu,22 de ago 10:53
37,"OPORTUNIDADE!!!!! Casa Dupléx, excelente localização no Eusébio no Coité",casa,349.000,3,4,118,,Eusébio, Coité,22 de ago 10:49
38,Casa Duplex Venda ou troca,casa,310.000,4,4,180,,Fortaleza, Quintino Cunha,22 de ago 10:40
39,GE-Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,160.000,2,1,70,1,Gereraú, Itaitinga,22 de ago 10:39
40,Casa em Aquiraz,casa,270.000,3,1,120,,Aquiraz,,22 de ago 10:39
41,Casa em Pacatuba,casa,70.000,3,1,,,Pacatuba, São Luiz,22 de ago 10:34
42,"Casa à venda com 2 quartos por R$ 185.000,00 no Ancuri - Itaitinga/CE",casa,185.000,2,2,20,,Itaitinga,,22 de ago 10:32
43,"Casa à venda de 92m² com 3 quartos por R$ 195.000,00 no Gereraú - Itaitinga/CE",casa,195.000,3,2,165,,Itaitinga,,22 de ago 10:32
44,casa no coaçu,casa,45.600,3,3,260,,Eusébio, Coaçu,22 de ago 10:31
45,Casa,casa,220.000,2,1,,,Fortaleza, Jardim das Oliveiras,22 de ago 10:18
46,GE- Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,185.000,2,2,84,1,Gereraú, Itaitinga,22 de ago 10:12
47,Duplex no Centro de Horizonte,casa,250.000,4,4,312,,Horizonte, Centro,22 de ago 10:12
48,Chácara a venda,casa,160.000,2,3,460,1,Juazeiro do Norte, Centro,22 de ago 09:55
