section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
24,Duplex Paupina,casa,50.000,2,2,,,Fortaleza, Centro,24 de ago 18:59
25,Casa plana no Terras 4 - Cidade Alpha,casa,1.080.000,3,3,142,,Eusébio, Cidade Alpha,24 de ago 18:57
26,"casa 3 dorm. 3 vagas de garagem Campo dos Velhos, Sobral - CE",casa,400.000,3,3,200,,Sobral, Campo dos Velhos,24 de ago 18:25
27,CASA NO PARQUE SOLEDADE,casa,55,2,1,70,1,Fortaleza, Padre Andrade,24 de ago 18:18
28,CASA EM PARQUE SOLEDADE,casa,55,2,1,70,1,Caucaia, Parque Soledade,24 de ago 17:58
29,Vendas,casa,270.000,4,2,,,Fortaleza, Mondubim,24 de ago 17:49
30,Sobrado para venda possui 345 metros quadrados com 4 quartos em Cidade Alpha - Eusébio - C,casa,1.590.000,4,4,345,,Eusébio, Cidade Alpha,24 de ago 17:33
31,Sobrado para venda tem 337 metros quadrados com 4 quartos em Cidade Alpha - Eusébio - CE,casa,2.450.000,4,5,337,,Eusébio, Cidade Alpha,24 de ago 17:33
32,Casa de condomínio sobrado para venda com 308 metros quadrados com 4 quartos,casa,1.990.000,4,5,308,,Eusébio, Cidade Alpha,24 de ago 17:33
33,Casa duplex,casa,400.000,3,2,1,1,Fortaleza, Henrique Jorge,24 de ago 17:31
34,casa grande,casa,185.000,3,2,,,Fortaleza, Barra do Ceará,24 de ago 17:29
35,"Casa no Alphaville Eusébio composta por 4 suítes, varanda gourmet com churrasqueira.",casa,2.300.000,4,4,387,,Eusébio, Centro,24 de ago 17:13
36,Casa no Porto das dunas com 3 quartos,casa,430.000,3,2,495,,Aquiraz,,24 de ago 17:13
37,2 casas,casa,120.000,2,1,,,Pacatuba, Senador Carlos Jereissati,24 de ago 17:10
38,Casa duplex no Cond. Jardins de Murano no Eusébio com 3 suítes,casa,828.000,3,4,158,,Eusébio,,24 de ago 17:03
39,Casa Duplex no Porto das dunas !!,casa,1.200.000,4,5,320,,Aquiraz,,24 de ago 17:02
40,Casa em condomínio fechado alto padrão no Eusébio com área de lazer completa!,casa,1.890.000,3,3,450,,Eusébio,,24 de ago 16:58
41,Ampla casa em condomínio fechado com 5 quartos - Porto das Dunas,casa,670.000,5,5,236,,Aquiraz,,24 de ago 16:58
42,"Excelente casa duplex com 5 quartos, 4 vagas de garagem - Porto das Dunas",casa,670.000,5,5,236,,Aquiraz,,24 de ago 16:58
43,Casa Eusébio/Messejana R$292.000 ótima localização 3 Quartos,casa,292.000,3,2,78,,Fortaleza, São Bento,24 de ago 16:51
44,Pra você que gosta de conforto e lazer essa casa é pra você,casa,560.004,3,3,,,Eusébio,,24 de ago 16:29
45,Casa plana em rua privativa prox ao Posto Lua no Eusébio,casa,589.000,3,4,122,,Eusébio,,24 de ago 16:29
46,Duplex Mondubim,casa,280.000,3,2,178,,Fortaleza, Dom Lustosa,24 de ago 16:24
47,Casa a Venda,casa,190.000,,,,,Fortaleza, Cais do Porto,24 de ago 16:22
48,"Casa à venda, um quartinho, ótimo pra quem quer sair do aluguel.",casa,6.000,,,,,Fortaleza, Granja Lisboa,24 de ago 16:16
49,Casa em estado De Nova!,casa,510.000,3,2,100,,Fortaleza, Mondubim,24 de ago 16:15
50,Casa Monte Castelo Ótima Oportunidade,casa,350.000,3,2,21625,,Fortaleza, Monte Castelo,24 de ago 16:08
1,"Casa dúplex linda. Vendo, troco, recebo carro. Casa bem abaixo do preço.",casa,150.000,4,2,154,,São Gonçalo do Amarante,,24 de ago 15:57
2,Casa para venda,casa,85.000,2,1,,,Fortaleza, Sapiranga-Coité,24 de ago 15:29
3,Casa neoclassica no Residencial Alphaville Ceará com 4 suites + dependência,casa,2.399.932,4,4,320,,Eusébio,,24 de ago 15:04
4,"Casas planas lindas com churrasqueira e chuveirão, novas no Ancuri",casa,198.000,2,2,89,,Fortaleza, Pedras,24 de ago 15:02
5,Apartamento com documentação inclusa no Barrocão,casa,165.065,2,2,55,1,Fortaleza, Pedras,24 de ago 15:02
6,Casa Duplex com entradas separas para 02 alugueis no conjunto ceará,casa,140.000,2,1,75,,Fortaleza, Conjunto Ceará I,24 de ago 14:48
7,Ampla casa no Alphaville Fortaleza com 3 suítes e piscina privativa!,casa,3.200.000,3,4,360,,Eusébio,,24 de ago 14:48
8,"Casa dos Sonhos - Duplex, Mobiliada, Alto Padrão",casa,1.390.000,5,5,240,,Caucaia, Icaraí,24 de ago 14:43
9,Casa duplex na Lagoa Redonda com 3 quartos e lazer completo!,casa,349.000,3,3,84,,Fortaleza, Lagoa Redonda,24 de ago 14:37
10,Ampla casa em condomínio fechado com 5 quartos - Porto das Dunas,casa,670.000,5,5,236,,Aquiraz,,24 de ago 14:37
11,Vendo casa de praia,casa,500.000,5,5,900,,Fortaleza, Meireles,24 de ago 14:33
12,Casa 3 Quartos em Fortaleza: Grande Oportunidade!,casa,260.000,3,3,412,,Fortaleza, Granja Lisboa,24 de ago 14:29
13,Duplex de luxo fino acabamento 4 quartos 100% nascente,casa,525.000,4,3,135,,Maracanaú,,24 de ago 14:24
14,"Grande Investimento na Parquelândia,Casa de Alto padrão,mais informações",casa,750.000,4,4,250,,Fortaleza, Parquelândia,24 de ago 13:52
15,Guaramiranga,casa,250.000,2,2,10250,,Fortaleza, Montese,24 de ago 13:49
16,Mudança de endereço,casa,350,3,3,,,Fortaleza, Presidente Kennedy,24 de ago 13:48
17,Três casas no polo de Lazer do Álvaro Weyne,casa,360.000,3,3,145,1,Fortaleza, Floresta,24 de ago 13:38
18,casa a venda no quintino cunha 3 quartos um com suite,casa,1,3,2,162,,Fortaleza, Quintino Cunha,24 de ago 13:38
19,Lindos Bangalôs privativos na praia de Icaraí de Amontada com 3.000m² de Terreno.,casa,1.300.000,4,5,3000,,Amontada,,24 de ago 13:25
20,Alphaville Eusébio Casa Nova Exclusiva Alto Padrão Mobiliada e Decorada,casa,5.500.000,4,5,360,,Eusébio, Pires Façanha,24 de ago 13:07
21,Bela casa a venda com 3 quartos e 3 vagas de garagem,casa,274.000,3,2,75,,Eusébio,,24 de ago 13:05
22,"Sensacional essa casa com acabamento exuberante, fachada moderna e encantadora",casa,1.720.000,5,5,253,,Eusébio,,24 de ago 13:05
23,Casa 3 quartos no Ancuri - Itaitinga,casa,195.000,3,2,77,1,Itaitinga,,24 de ago 13:03
24,"Casa com 3 quartos ,sendo 2 suítes no Eusébio",casa,350.000,3,2,120,,Eusébio, Coité,24 de ago 12:59
25,"Belíssima casa mobiliada, nascente total com 4 suítes no Porto das Dunas.",casa,900.000,4,5,260,,Aquiraz,,24 de ago 12:58
26,"Casa de Condomínio com 3 Quartos e 3 banheiros à Venda, 104.61 m²",casa,800.000,3,3,104,,Eusébio, Guaribas,24 de ago 12:54
27,CASA DUPLEX EM CONDOMÍNIO EXCELENTE LOCALIZAÇÃO NO SIQUEIRA,casa,210.000,2,2,64,1,Fortaleza, Siqueira,24 de ago 12:53
28,Casa residencial em juazeiro do Norte - CE,casa,150.000,2,2,10440,1,Juazeiro do Norte, Timbaúba,24 de ago 12:40
29,Casa na serrinha,casa,110.000,4,2,,,Fortaleza, Serrinha,24 de ago 12:39
30,Casa Duplex com 4 dormitórios sendo 2 Suítes Encantada - Eusébio,casa,449.000,4,4,130,,Eusébio,,24 de ago 12:36
31,Vende-se ou troca,casa,87.000,,,,,Caucaia, Icaraí,24 de ago 12:27
32,Casa em Maracanau,casa,120.000,2,2,,,Maracanaú, Horto,24 de ago 12:26
33,Casa plana de alto padrão bem localizadas no Eusebio com super terreno,casa,550.025,3,3,137,,Eusébio,,24 de ago 12:22
34,CONDOMÍNIO FECHADO NA REGIÃO QUE MAIS CRESCE!,casa,259.900,3,3,80,,Caucaia, Icaraí,24 de ago 12:13
35,"VENDO CASA DUPLEX COM 4,5x13m NO BAIRRO JACARECANGA - FORTALEZA - CEARÁ",casa,240.000,4,3,100,1,Fortaleza, Jacarecanga,24 de ago 12:07
36,Vendo linda casa reformada com piscina,casa,699.000,5,5,340,,Sobral, Doutor Juvêncio de Andrade,24 de ago 12:06
37,Casa duplex mobiliada 240m2 - condomínio fechado,casa,699.000,4,4,394,,Itaitinga, Gereraú,24 de ago 12:06
38,Duplex Casa Taiba( Caminho da lagoa do kite Proximo ao Hotel Marola),casa,455.000,5,4,420,,Fortaleza, Damas,24 de ago 11:53
39,Casa Duplex à Venda!,casa,359.900,3,1,28,,Maracanaú, Pajuçara,24 de ago 11:46
40,Casinha de vila no castelão,casa,30.000,,,,,Fortaleza, Boa Vista-Castelão,24 de ago 11:39
41,"Casa 3 quartos com suíte à venda no Epic Residence, Eusébio - CE",casa,349.000,3,2,93,1,Eusébio,,24 de ago 11:38
42,Vende-se Excelente Casa 7 quartos na Parquelândia!!!,casa,995.000,5,2,429,,Fortaleza, Parque Araxá,24 de ago 11:38
43,Casa a venda no Jardins da Serra mobiliada com 3 Quartos,casa,980.000,3,2,210,,Maracanaú, Cágado,24 de ago 11:35
44,"VENDO CASA DUPLEX DE 77m² COM TERRENO LATERAL DE 44m², NO CONDOMÍNIO QUINTAS DO CAMPO - CA",casa,270.000,2,2,118,,Caucaia, Camurupim,24 de ago 11:34
45,"Casa no Bairro Damas com 2 quartos - 100,48 m²",casa,260.000,2,2,100,1,Fortaleza, Bom Futuro,24 de ago 11:30
46,"PLANA 263,00M², 3 QUARTOS (2 SUÍTES), DCE. 5 VGS.",casa,490.000,3,4,263,,Fortaleza, Edson Queiroz,24 de ago 11:24
47,Casa nova e moderna no Ancuri com 2 suites e 2 vagas de garagem,casa,195.007,2,2,82,,Eusébio,,24 de ago 11:23
48,Vendo,casa,50,2,2,150,1,Fortaleza, Benfica,24 de ago 11:18
49,Vendo casa no Potira Caucaia,casa,159.000,2,2,302,1,Caucaia, Parque Guadalajara (Jurema),24 de ago 11:11
50,"Casa com 3 dormitórios à venda, 101 m² por R$ 497.000,00 - Coité - Eusébio/CE",casa,497.000,3,3,101,,Eusébio,,24 de ago 11:09
1,"Casa com 3 dormitórios à venda, 122 m² por R$ 479.000,00 - Centro - Eusébio/CE",casa,479.000,3,3,122,,Eusébio,,24 de ago 11:07
2,"Casa com 3 dormitórios à venda, 118 m² por R$ 489.000,00 - Coité - Eusébio/CE",casa,489.000,3,3,118,,Eusébio,,24 de ago 11:06
3,"Casa com 3 dormitórios à venda, 110 m² por R$ 449.900,00 - Precabura - Eusébio/CE",casa,449.900,3,3,110,,Eusébio,,24 de ago 11:04
4,CASA EM PACATUBA 30.0000,casa,30.000,2,1,64,,Pacatuba, São Luiz,24 de ago 10:25
5,Casinha no castelão pra venda,casa,30.000,,,,,Fortaleza, Boa Vista-Castelão,24 de ago 10:21
6,"Casa em rua privativa no Eusébio pronta pra morar, pertinho do shopping Eusébio",casa,700.007,3,3,144,,Eusébio,,24 de ago 10:19
7,Casa plana pronta pra morar na Maraponga proximo ao Detran,casa,870.048,3,3,157,,Eusébio,,24 de ago 10:19
8,VENDE-SE ESTÁ CASA,casa,1,5,5,278,,Fortaleza, Varjota,24 de ago 09:58
9,Vende-se casa,casa,75.000,2,1,100,,Fortaleza, Canindezinho,24 de ago 09:44
10,"VENDO CASA DUPLEX DE 250m² COM TERRENO LATERAL DE 1500m², NO BAIRRO VILA VELHA - FORTALEZA",casa,580.000,4,4,250,,Fortaleza, Vila Velha,24 de ago 09:43
11,"Casa com 3 dormitórios à venda, 414 m² por R$ 3.890.000,00 - Alphaville Nova Esplanada II",casa,3.890.000,3,5,415,,Fortaleza, Centro,24 de ago 09:34
12,Dê um novo significado a sua vida morando nessa casa,casa,2.850.008,5,5,326,,Eusébio,,24 de ago 09:17
13,Duplex em condominio fechado pronto pra morar no melhor do Eusébio,casa,885.008,3,3,165,,Eusébio, Coité,24 de ago 09:17
14,COMPRE SUA CASA COM PARCELAMENTO,casa,15.000,2,1,100,,Fortaleza, Vila Peri,24 de ago 09:00
15,"Casa plana na Itaitinga 2 quartos, 2 banheiros.",casa,150.000,2,1,80,1,Itaitinga, Barrocão,24 de ago 08:59
16,Vende-se uma casa no conjunto Ceará,casa,200.000,3,2,242,,Fortaleza, Conjunto Ceará II,24 de ago 08:49
17,"Linda Casa Plana No Eusébio, RUA PRIVATIVA, 3 Quartos, 2 Suítes, Varanda, Quintal.",casa,359.000,3,2,90,,Eusébio,,24 de ago 08:48
18,"Incrível! 499Mil! Duplex No Eusébio, 3 Suítes, Fino Acabamento, Amplo Terreno.",casa,499.900,3,3,119,,Eusébio,,24 de ago 08:37
19,"460Mil! Espetacular Duplex No Eusébio, 128m2, 3 Suítes, Varanda Gourmet, Amplo Quintal.",casa,460.000,3,3,128,,Eusébio,,24 de ago 08:33
20,"450Mil! Linda Casa Plana No Eusébio, 3 Suítes, Varanda Gourmet, 3 Vagas.",casa,450.000,3,3,115,,Eusébio,,24 de ago 08:25
21,"Linda Casa Plana No Eusébio, Rua Privativa, 3 Quartos, 2 Suítes, Varanda Gourmet.",casa,359.000,3,2,93,,Eusébio,,24 de ago 08:22
22,"Casa com 3 dormitórios à venda, 100 m² por R$ 230.000,00 - Farias Brito - Fortaleza/CE",casa,230.000,3,2,100,1,Fortaleza, Farias Brito,24 de ago 08:18
23,Vendo ou troco casa,casa,130.000,3,2,,,Fortaleza, Mondubim,24 de ago 08:16
24,Casa,casa,110.000,3,1,5,,Fortaleza, Mondubim,24 de ago 08:11
25,"Casa com 4 dormitórios à venda por R$ 500.000,00 - Sapiranga - Fortaleza/CE",casa,500.000,4,5,180,,Fortaleza, Sapiranga-Coité,24 de ago 08:08
26,Casa duplex de alto padrão em rua privativa com 3 suites,casa,550.005,3,3,118,,Eusébio,,24 de ago 08:04
27,Casa duplex no José de Alencar a 2 quadras da Av. Washington Soares,casa,615.001,4,5,210,,Eusébio,,24 de ago 08:04
28,Magnifica propriedade com grandes diferenciais no Alphaville Eusébio,casa,3.890.000,4,4,390,,Eusébio,,24 de ago 08:04
29,Duplex a venda no Presidente Kennedy - Fortaleza REF: 461,casa,820.000,5,5,400,,Fortaleza, Presidente Kennedy,24 de ago 08:00
30,"Casa Duplex para Venda em Eusébio, Jacundá, 4 dormitórios, 4 suítes, 5 banheiros, 2 vagas",casa,1.990.000,4,5,242,,Aquiraz,,24 de ago 07:45
31,DUPLEX COM 3 CASAS INDIVIDUAIS,casa,110.000,3,3,144,,Fortaleza, Centro,24 de ago 07:38
32,Vendo,casa,2.500,5,5,1600,,Fortaleza, Henrique Jorge,24 de ago 07:22
33,Casa com 3 Suítes à Venda por R$ 1.500.000 - Pernambuquinho - Guaramiranga/CE,casa,1.500.000,3,3,5240,,Guaramiranga,,24 de ago 05:49
34,"Alto Padrão para Venda em Juazeiro do Norte, JARDIM GONZAGA, 4 dormitórios, 4 suítes, 5 ba",casa,2.525.008,4,5,231,,Juazeiro do Norte, Jardim Gonzaga,24 de ago 05:26
35,Casa no Eusébio,casa,710.000,4,4,174,,Eusébio, Urucunema,24 de ago 05:01
36,Casa em Pacajus,casa,45.000,2,1,,,Pacajus,,24 de ago 04:42
37,Estudo receber um Imóvel de menor valor - Praia do Cumbuco Mansão com 4 dormitórios à vend,casa,10.000.000,4,5,600,,Caucaia, Cumbuco,24 de ago 04:11
38,"Casa à venda, 4 quartos, 1 vaga, Farias Brito - Fortaleza/CE",casa,650.000,4,4,480,1,Fortaleza, Farias Brito,24 de ago 03:42
39,"Casa com 3 dormitórios à venda, 100 m² por R$ 539.000 - Coaçu - Eusébio/CE",casa,539.000,3,3,101,,Eusébio,,24 de ago 02:31
40,"Aquiraz Riviera - Bamgalo com 5 dormitórios à venda, 445 m² por R$ 9.000.000 - Riviera - A",casa,9.000.000,5,5,445,,Aquiraz,,24 de ago 02:27
41,CASA EM SITIO ALEGRE - MORRINHOS - 3 QUARTOS 1 SUITE,casa,360.000,3,2,893,,Fortaleza, Quintino Cunha,24 de ago 02:16
42,"Casa com 2 dormitórios à venda, 80 m² por R$ 210.000 - Loteamento Rio Mar - Aquiraz/CE",casa,210.000,2,1,80,,Aquiraz,,24 de ago 02:13
43,"Casa plana, 384m², excelente localização, próx. a UNIFOR, 03 qts (01 suíte), varanda, sala",casa,450.000,3,1,384,,Fortaleza, Edson Queiroz,24 de ago 01:57
44,"Casa com 4 dormitórios à venda, 151 m² por R$ 995.000,00 - Eusébio - Eusébio/CE",casa,995.000,4,4,151,,Eusébio,,24 de ago 01:46
45,"Casa com 4 dormitórios à venda, 158 m² por R$ 899.900 - Eusébio - Eusébio/CE",casa,899.900,4,5,158,,Eusébio,,24 de ago 01:46
46,"Casa com 3 dormitórios à venda, 210 m² por R$ 680.000,00 - São Bento - Fortaleza/CE",casa,680.000,3,3,210,,Fortaleza, Siqueira,24 de ago 01:46
47,"Casa com 3 dormitórios à venda, 76 m² por R$ 389.000,00 - Passaré - Fortaleza/CE",casa,389.000,3,3,76,,Fortaleza, Boa Vista-Castelão,24 de ago 01:46
48,"Casa com 3 dormitórios à venda, 192 m² por R$ 780.000 - Eusébio - Eusébio/CE",casa,780.000,3,5,192,,Eusébio,,24 de ago 01:46
49,"Casa com 4 dormitórios à venda, 143 m² por R$ 810.985 - Eusébio - Eusébio/CE",casa,810.985,4,5,143,,Eusébio,,24 de ago 01:46
50,"Casa com 7 dormitórios à venda, 600 m² por R$ 2.500.000,00 - Cumbuco - Caucaia/CE",casa,2.500.000,5,5,600,,Caucaia, Cumbuco,24 de ago 01:42
1,"Casa com 3 dormitórios à venda, 148 m² por R$ 780.000,00 - Cumbuco - Caucaia/CE",casa,780.000,3,3,148,,Caucaia, Cumbuco,24 de ago 01:42
2,"Casa em RUA ASFALTADA apenas 900 METROS da CE-065 com 02 QUARTOS | Lameirão, Maranguape-CE",casa,120.000,2,2,72,1,Maranguape, Lameirão,24 de ago 01:25
3,"Casa com 3 dormitórios à venda, 105 m² por R$ 565.000,00 - Centro - Eusébio/CE",casa,565.000,3,4,105,,Eusébio,,24 de ago 01:11
4,"Casa no bairro Coaçu no Eusébio, com 3 dormitórios à venda, 280 m² por R$ 1.050.000 - Coaç",casa,1.050.000,3,4,280,,Eusébio,,24 de ago 01:10
5,"Casa, 392,00m², Córrego do Rodrigues, Aquiraz/CE.",casa,2.100.000,4,5,39200,,Aracati,,24 de ago 00:44
6,"Casa Plana Solta - 112,83 m² - Coaçu - Eusébio/CE",casa,449.900,3,3,113,,Eusébio, Coaçu,24 de ago 00:43
7,"Casa, 392,00m², Córrego do Rodrigues, Aquiraz/CE.",casa,2.100.000,4,5,39200,,Aracati,,24 de ago 00:38
8,"Terras Alphaville Ceará 4, Lotes Residenciais, 234,52m², Cidade Alpha, Eusébio/CE",casa,1.750.000,5,4,234,,Eusébio, Cidade Alpha,24 de ago 00:37
9,"Cond. Villagio Dunas, Casa Duplex - 350m², Dunas, Fortaleza/CE",casa,2.900.000,4,5,350,,Fortaleza, De Lourdes,24 de ago 00:36
10,"Casa com 3 suítes e escritório, à venda, 180 m² por R$ 1.050.000 - Precabura - Eusébio/CE",casa,1.050.000,3,5,180,,Eusébio,,24 de ago 00:36
11,"Casa Cidade Alpha, 300M², Residencial Ceará 2, Eusébio/CE",casa,1.980.000,4,4,300,,Eusébio,,24 de ago 00:33
12,"Casa com 3 suítes e escritório, à venda, 180 m² por R$ 1.050.000 - Precabura - Eusébio/CE",casa,1.050.000,3,5,180,,Eusébio,,24 de ago 00:33
13,Casa Duplex - Cascais Dunas Village (Casa 17) - Porto das Dunas - Aquiraz/CE,casa,1.000.000,4,4,200,,Aquiraz,,24 de ago 00:32
14,"Casa Duplex - 5 suítes, 298m² - Cidade dos Funcionários - Fortaleza/CE",casa,985.000,5,5,298,,Fortaleza, Cidade dos Funcionários,24 de ago 00:31
15,Casa Cidade Alpha - 244m² - Residencial Terras 4 - Eusébio/CE,casa,1.450.000,4,4,244,,Eusébio, Cidade Alpha,24 de ago 00:31
16,"Jardins Terra Brasilis, Casa Duplex em condomínio , 143m²- Jacundá, Aquiraz/CE",casa,879.900,3,3,143,,Aquiraz,,24 de ago 00:29
17,Casa Cidade Alpha - 231m² - Residencial Terras 3 - Eusébio/CE,casa,1.550.000,4,5,231,,Eusébio,,24 de ago 00:29
18,"Condomínio Bello Village, Casa 138m², Mangabeira - Eusébio/CE",casa,550.000,3,3,139,,Eusébio,,24 de ago 00:29
19,"Casa Duplex, Casa Duplex Nascente, 422m² - Dunas, Fortaleza/CE",casa,1.790.000,5,5,422,,Fortaleza, De Lourdes,24 de ago 00:28
20,"Alphaville Fortaleza, Casa nova e moderna, 481,00m², Cararu, Eusébio/CE",casa,4.650.000,5,5,481,,Fortaleza, Sabiaguaba,24 de ago 00:28
21,"Cond. Stellarium Prime Maison, Casa Duplex, 470m², De Lourdes / Dunas, Fortaleza/CE.",casa,3.100.000,5,5,470,,Fortaleza, De Lourdes,24 de ago 00:28
22,Casa Mansão Dunas - 600m² - De Lourdes - Fortaleza - CE,casa,1.900.000,5,5,600,,Fortaleza, Praia do Futuro I,24 de ago 00:28
23,"Casa Plana, 195m², Lote 16x33 (528m²), 4 dormitórios (2 suítes), Fortaleza/CE",casa,845.000,4,3,195,,Fortaleza, Vicente Pinzon,24 de ago 00:28
24,Caremelle Vitta - Mangabeira - Eusébio/CE,casa,525.000,3,3,98,,Eusébio,,24 de ago 00:28
25,"Casa Cidade Alpha, 300M², Residencial Ceará 2, Eusébio/CE",casa,1.980.000,4,4,300,,Eusébio,,24 de ago 00:28
26,Casa Cidade Alpha - 235m² - Residencial Terras 3 - Eusébio/CE,casa,1.750.000,4,5,235,,Eusébio,,24 de ago 00:27
27,"Casa Duplex, Solta - 305m², Parque Manibura, Fortaleza/CE.",casa,650.000,5,4,305,,Fortaleza, Parque Manibura,24 de ago 00:27
28,"CarCond. Carmel Design, Casa Duplex, 225m² - José de Alencar, Fortaleza/CE.",casa,1.389.000,3,5,225,,Fortaleza, José de Alencar,24 de ago 00:27
29,The House Vizcay - Casa - 126m³ - Flecheiras - Trairi/CE,casa,964.033,3,3,126,,Trairi,,24 de ago 00:27
30,Casa - Condomínio Fechado - Quintas do Lago - Eusébio/CE,casa,2.100.000,5,5,400,,Eusébio,,24 de ago 00:27
31,"Casa Plana, 171m² - Messejana - Fortaleza/CE",casa,445.000,3,3,171,,Fortaleza, Messejana,24 de ago 00:27
32,"Casa Alto Padrão, 251m², Cidade Alpha Terras 3, Eusébio/CE",casa,1.790.000,4,5,251,,Eusébio,,24 de ago 00:27
33,Casa Cidade Alpha - 331m² - Residencial Ceará 1 - Eusébio/CE,casa,2.250.000,4,5,331,,Eusébio, Cidade Alpha,24 de ago 00:27
34,Condomínio La Vida Park - Centro - Eusébio/CE,casa,410.000,3,3,100,,Eusébio,,24 de ago 00:27
35,"Luxor Residente, Casa 280m², Condomínio Fechado, Edson Queiroz, Fortaleza/CE",casa,1.150.000,4,5,280,,Fortaleza, José de Alencar,24 de ago 00:27
36,"Ocean Garden Cumbuco, Casas Duplex, 166,08m², Cumbuco/CE",casa,1.154.262,3,3,106,,Caucaia, Cumbuco,24 de ago 00:26
37,Casa Alphaville Fortaleza - Porteira Fechada,casa,3.850.000,4,5,420,,Eusébio,,24 de ago 00:26
38,"Casa Plana Alto Padrão 170m², Cidade Alpha Terras 3 - Eusébio/CE",casa,1.290.000,3,4,170,,Eusébio,,24 de ago 00:26
39,"Alphaville Fortaleza, Casa 470,00m2, Alphaville Fortaleza, Eusébio/CE",casa,5.200.000,5,5,470,,Aquiraz,,24 de ago 00:26
40,"Casa Duplex, 350,00m², Edson Queiroz, Fortaleza/CE",casa,450.000,5,5,350,,Fortaleza, Edson Queiroz,24 de ago 00:26
41,Casa Alto Padrão - 4 suítes - 335m² - Cidade Alpha Ceara 3 - Eusébio/CE,casa,2.250.000,4,5,335,,Eusébio, Cidade Alpha,24 de ago 00:26
42,"Casa Duplex Solta - 92,88 m² - Coaçu - Eusébio/CE",casa,419.900,3,3,93,,Eusébio,,24 de ago 00:26
43,"Terras Alphaville Ceará 4, Lotes Residenciais, 234,52m², Cidade Alpha, Eusébio/CE",casa,1.750.000,5,4,234,,Eusébio, Cidade Alpha,24 de ago 00:26
44,Casa plana solta - 120 m² - Tamatanduba - Eusébio/CE,casa,590.000,3,3,120,,Eusébio,,24 de ago 00:26
45,"Cond. Summerville Cumbuco - Casa Duplex com 6 suítes no Cumbuco, Caucaia /CE",casa,1.650.000,5,5,240,,Caucaia, Cumbuco,24 de ago 00:25
46,"Alphaville Fortaleza, Casa, 500m², Alphaville, Eusébio/CE",casa,3.500.000,4,5,500,,Eusébio,,24 de ago 00:25
47,"Condomínio Alphaville Fortaleza, Casa, área total 540,43m², área construída 436,00m², Cara",casa,4.200.000,4,5,436,,Eusébio,,24 de ago 00:25
48,"Condomínio Eco Park, Casa, 105m2, Centro, Eusébio/CE",casa,584.000,3,4,105,,Eusébio,,24 de ago 00:25
49,"Casa Cidade Alpha - 281,03m² - Residencial Ceará 3 - Eusébio/CE",casa,2.100.000,5,5,281,,Eusébio, Cidade Alpha,24 de ago 00:25
50,"Casa Cidade Alpha, 415m², Residencial Ceará 2, Eusébio/CE",casa,2.900.000,4,4,415,,Eusébio, Cidade Alpha,24 de ago 00:25
